,Date,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,count,count_xgb1,count_xgb2,count_dt,count_lr,error_xgb1,error_xgb2,error_dt,error_lr,count_xgb_day,count_xgb_night,error_xgb_day,error_xgb_night,count_xgb_summer,count_xgb_winter,error_xgb_summer,error_xgb_winter
5087,2018-06-30,23,22.9,92,0.6,989,21.5,0.0,0.0,0.0,Summer,No Holiday,Yes,919,575.86316,550.1445,931.0,1093.9397558241649,343.1368408203125,368.85552978515625,-12.0,-174.93975582416488,476.3237,381.67596,442.6763000488281,537.3240356445312,837.92535,298.71323,81.07464599609375,620.2867736816406
5658,2018-07-24,18,34.9,53,2.2,1296,23.8,0.86,0.0,0.0,Summer,No Holiday,Yes,2300,1772.4343,1961.6239,2305.0,1551.2664236213777,527.565673828125,338.3760986328125,-5.0,748.7335763786223,1017.2614,1457.4025,1282.7385864257812,842.5975341796875,2072.7732,816.6891,227.226806640625,1483.3109130859375
6670,2018-09-04,22,22.2,58,1.5,2000,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,1856,1656.8593,1576.578,1291.0,1495.9251269853858,199.1407470703125,279.4219970703125,565.0,360.07487301461424,568.6074,1008.37946,1287.392578125,847.6205444335938,1677.1356,609.8968,178.8643798828125,1246.1032104492188
8233,2018-11-09,1,11.4,89,2.6,1376,9.6,0.0,0.0,0.0,Autumn,No Holiday,No,0,61.666153,92.212036,0.0,-555.2764931125932,-61.66615295410156,-92.2120361328125,0.0,555.2764931125932,466.18478,-165.32014,-466.1847839355469,165.3201446533203,526.9803,401.93167,-526.9802856445312,-401.9316711425781
2783,2018-03-26,23,9.8,62,0.6,535,2.8,0.0,0.0,0.0,Spring,No Holiday,Yes,447,704.10895,607.2762,146.0,1004.5964733519041,-257.10894775390625,-160.27618408203125,301.0,-557.5964733519041,285.48996,244.50525,161.51004028320312,202.4947509765625,1566.3744,412.3736,-1119.3743896484375,34.62640380859375
2958,2018-04-03,6,16.8,74,1.2,1265,12.1,0.0,0.0,0.0,Spring,No Holiday,Yes,388,333.94153,235.283,602.0,628.9968341204748,54.0584716796875,152.7169952392578,-214.0,-240.99683412047477,684.96246,241.7906,-296.96246337890625,146.2093963623047,392.6143,273.62955,-4.614288330078125,114.37045288085938
3385,2018-04-21,1,15.5,60,1.1,658,7.7,0.0,0.0,0.0,Spring,No Holiday,Yes,628,559.17035,525.7373,377.0,566.1219509617512,68.82965087890625,102.2626953125,251.0,61.87804903824883,277.61993,678.39575,350.38006591796875,-50.395751953125,576.3722,353.61002,51.6278076171875,274.3899841308594
6968,2018-09-17,8,18.9,77,0.6,1109,14.7,0.56,0.0,0.0,Autumn,No Holiday,Yes,2276,1155.7992,1473.067,654.0,798.5943606550045,1120.2008056640625,802.9329833984375,1622.0,1477.4056393449955,1454.2745,1670.3479,821.7254638671875,605.652099609375,1743.6553,440.489,532.3447265625,1835.510986328125
1930,2018-02-19,10,2.6,45,1.2,1230,-8.1,1.17,0.0,0.0,Winter,No Holiday,Yes,235,336.59387,319.38498,289.0,288.4563757500226,-101.5938720703125,-84.38497924804688,-54.0,-53.45637575002257,332.17218,561.9517,-97.17218017578125,-326.95172119140625,882.85657,348.1705,-647.8565673828125,-113.17050170898438
1003,2018-01-11,19,-10.9,44,3.0,2000,-20.7,0.0,0.0,0.0,Winter,No Holiday,Yes,251,254.6078,204.98628,248.0,333.75252794618297,-3.6078033447265625,46.01371765136719,3.0,-82.75252794618297,196.98627,76.94435,54.01373291015625,174.05564880371094,1653.3716,279.54602,-1402.37158203125,-28.5460205078125
5843,2018-08-01,11,35.8,41,1.6,1795,20.4,2.77,0.0,0.0,Summer,No Holiday,Yes,521,675.57294,497.62955,583.0,1307.7477046405838,-154.57293701171875,23.370452880859375,-62.0,-786.7477046405838,634.2606,1292.5221,-113.2606201171875,-771.5220947265625,604.8601,438.36084,-83.860107421875,82.63916015625
6668,2018-09-04,20,23.7,49,3.3,2000,12.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,2259,1854.6168,2111.5974,2212.0,1578.4161060581455,404.3831787109375,147.402587890625,47.0,680.5838939418545,1885.0709,2182.4404,373.9290771484375,76.5595703125,2021.0626,547.48157,237.9373779296875,1711.5184326171875
7217,2018-09-27,17,24.3,31,1.5,2000,6.0,1.17,0.0,0.0,Autumn,No Holiday,Yes,2189,1944.7885,2273.9124,2355.0,1499.5209490659258,244.2115478515625,-84.912353515625,-166.0,689.4790509340742,2505.3308,2090.304,-316.330810546875,98.696044921875,2491.6323,662.13513,-302.63232421875,1526.8648681640625
4637,2018-06-12,5,17.2,87,0.6,2000,15.0,0.0,0.0,0.0,Summer,No Holiday,Yes,296,318.0911,217.25047,290.0,498.5971942637799,-22.091094970703125,78.74952697753906,6.0,-202.5971942637799,141.6265,414.28723,154.37350463867188,-118.2872314453125,85.25216,300.52518,210.74784088134766,-4.525177001953125
1233,2018-01-21,9,-3.2,46,0.8,1091,-13.2,0.15,0.0,0.0,Winter,No Holiday,Yes,152,308.25873,329.8706,308.0,174.00997767145742,-156.25872802734375,-177.87060546875,-156.0,-22.00997767145742,333.16144,509.26056,-181.16143798828125,-357.26055908203125,765.99365,279.4211,-613.99365234375,-127.42111206054688
6954,2018-09-16,18,21.5,89,3.0,350,19.6,0.18,0.0,0.0,Autumn,No Holiday,Yes,520,869.6681,1094.1986,552.0,1105.2523772289333,-349.6680908203125,-574.1986083984375,-32.0,-585.2523772289333,784.0421,884.40936,-264.0421142578125,-364.40936279296875,591.62,532.41113,-71.6199951171875,-12.4111328125
8723,2018-11-29,11,5.2,26,0.5,1471,-12.7,0.64,0.0,0.0,Autumn,No Holiday,Yes,623,756.8775,659.4811,583.0,908.7588083946232,-133.87750244140625,-36.4810791015625,40.0,-285.7588083946232,515.83496,465.70282,107.1650390625,157.29718017578125,1027.6344,313.67514,-404.6343994140625,309.3248596191406
2839,2018-03-29,7,12.8,82,0.6,370,9.7,0.01,0.0,0.0,Spring,No Holiday,Yes,781,675.4743,745.20825,345.0,462.1208671185025,105.52569580078125,35.791748046875,436.0,318.8791328814975,714.04956,203.4446,66.950439453125,577.5554046630859,605.3063,378.48895,175.6937255859375,402.51104736328125
8704,2018-11-28,16,9.6,17,3.0,1706,-14.3,0.77,0.0,0.0,Autumn,No Holiday,Yes,808,928.26746,913.6678,798.0,1220.3726473393249,-120.2674560546875,-105.66778564453125,10.0,-412.3726473393249,898.1814,862.9965,-90.181396484375,-54.99652099609375,1479.155,657.6578,-671.155029296875,150.34222412109375
5833,2018-08-01,1,29.9,70,1.0,2000,23.8,0.0,0.0,0.0,Summer,No Holiday,Yes,724,734.94196,712.5976,850.0,870.8536587543331,-10.94195556640625,11.40240478515625,-126.0,-146.85365875433308,781.3645,1252.2715,-57.364501953125,-528.271484375,665.91046,313.6086,58.08953857421875,410.3913879394531
4937,2018-06-24,17,30.9,34,2.5,1640,13.2,1.79,0.0,0.0,Summer,No Holiday,Yes,1754,1916.0391,2040.4019,2123.0,1481.7534063327025,-162.0390625,-286.40185546875,-369.0,272.2465936672975,1585.7822,1846.1162,168.2177734375,-92.1162109375,2098.316,583.7778,-344.31591796875,1170.2222290039062
2240,2018-03-04,8,8.3,97,0.6,152,7.8,0.01,0.0,0.0,Spring,No Holiday,Yes,70,408.10873,291.6648,23.0,233.13192715663268,-338.1087341308594,-221.664794921875,47.0,-163.13192715663268,141.70097,204.42488,-71.70097351074219,-134.4248809814453,551.85583,330.21143,-481.8558349609375,-260.21142578125
4225,2018-05-26,1,16.2,63,0.7,1328,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes,837,585.5465,558.1945,578.0,558.4177270554957,251.4534912109375,278.80548095703125,259.0,278.5822729445043,153.88174,1124.4459,683.1182556152344,-287.4459228515625,738.9277,355.93185,98.07232666015625,481.0681457519531
2298,2018-03-06,18,8.7,28,3.2,2000,-8.8,0.49,0.0,0.0,Spring,No Holiday,Yes,1246,972.0081,1093.3558,776.0,1103.0542544152654,273.99188232421875,152.6441650390625,470.0,142.9457455847346,847.1346,874.19446,398.86541748046875,371.8055419921875,2473.394,739.27795,-1227.39404296875,506.7220458984375
2312,2018-03-07,8,2.6,63,1.6,1857,-3.7,0.14,0.0,0.0,Spring,No Holiday,Yes,1032,709.6091,929.26495,1049.0,415.5972833740886,322.39093017578125,102.73504638671875,-17.0,616.4027166259114,541.0135,273.13986,490.98651123046875,758.8601379394531,700.7838,676.11804,331.2161865234375,355.8819580078125
5947,2018-08-05,19,30.9,68,3.3,1821,24.2,0.52,0.0,0.0,Summer,No Holiday,Yes,1411,2156.7498,2187.5757,2320.0,1413.2300283116388,-745.749755859375,-776.57568359375,-909.0,-2.230028311638762,2212.853,1974.0433,-801.85302734375,-563.0433349609375,2072.7644,581.37054,-661.764404296875,829.6294555664062
652,2017-12-28,4,-5.8,32,1.6,2000,-19.8,0.0,0.0,0.0,Winter,No Holiday,Yes,50,120.61825,53.04415,78.0,104.87895496141829,-70.61824798583984,-3.0441513061523438,-28.0,-54.87895496141829,330.02792,197.89395,-280.0279235839844,-147.89395141601562,272.70813,53.316967,-222.7081298828125,-3.316967010498047
1419,2018-01-29,3,-9.8,43,2.8,1963,-20.0,0.0,0.0,0.0,Winter,No Holiday,Yes,27,116.799904,61.02033,54.0,-79.65224296295577,-89.7999038696289,-34.020328521728516,-27.0,106.65224296295577,337.99408,109.92718,-310.99407958984375,-82.92717742919922,304.833,39.10129,-277.8330078125,-12.10129165649414
6203,2018-08-16,11,33.5,48,2.4,1968,20.9,2.71,0.0,0.0,Summer,No Holiday,Yes,672,704.698,618.6114,623.0,1226.777673999919,-32.697998046875,53.38861083984375,49.0,-554.777673999919,674.1298,1344.9271,-2.12982177734375,-672.9271240234375,584.4077,412.54807,87.59228515625,259.4519348144531
2544,2018-03-17,0,3.7,48,1.6,2000,-6.3,0.0,0.0,0.0,Spring,No Holiday,Yes,414,294.52567,300.35434,289.0,354.6260884952263,119.47433471679688,113.64566040039062,125.0,59.37391150477367,458.70468,350.50436,-44.704681396484375,63.495635986328125,1012.14825,291.6915,-598.1482543945312,122.30850219726562
4240,2018-05-26,16,29.0,31,2.9,889,10.1,2.26,0.0,0.0,Spring,No Holiday,Yes,1690,1498.0142,1443.7157,2270.0,1381.0397087521424,191.98583984375,246.2843017578125,-580.0,308.96029124785764,1415.663,1880.3752,274.3370361328125,-190.375244140625,1610.5271,581.05963,79.472900390625,1108.9403686523438
7915,2018-10-26,19,12.9,66,2.5,1997,6.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,1228,1247.656,1358.2487,1180.0,1127.2008640389006,-19.656005859375,-130.2486572265625,48.0,100.79913596109941,620.03986,1327.4424,607.9601440429688,-99.4423828125,1730.3252,637.3736,-502.3251953125,590.6264038085938
6317,2018-08-21,5,23.8,86,3.6,420,21.3,0.0,1.0,0.0,Summer,No Holiday,Yes,57,209.54501,132.70413,828.0,665.5873907380721,-152.54501342773438,-75.70413208007812,-771.0,-608.5873907380721,293.0135,615.5868,-236.01348876953125,-558.5867919921875,213.12926,224.02979,-156.12925720214844,-167.02978515625
2214,2018-03-03,6,0.5,42,0.9,1543,-10.9,0.0,0.0,0.0,Spring,No Holiday,Yes,71,191.25174,16.729593,209.0,469.2354074512292,-120.25173950195312,54.27040672302246,-138.0,-398.2354074512292,58.611034,118.45565,12.388965606689453,-47.455650329589844,393.39163,109.46672,-322.3916320800781,-38.46672058105469
334,2017-12-14,22,-4.9,44,1.1,1369,-15.3,0.0,0.0,0.0,Winter,No Holiday,Yes,309,273.6799,247.50688,277.0,526.6680349053652,35.320098876953125,61.49311828613281,32.0,-217.66803490536518,293.43802,176.02672,15.561981201171875,132.97328186035156,2076.773,224.33989,-1767.77294921875,84.66011047363281
867,2018-01-06,3,-5.6,56,1.0,1367,-13.0,0.0,0.0,0.0,Winter,No Holiday,Yes,103,124.740746,39.089634,78.0,-117.02449411159586,-21.740745544433594,63.91036605834961,25.0,220.02449411159586,181.78918,81.04341,-78.7891845703125,21.956588745117188,308.88113,29.992273,-205.88113403320312,73.00772666931152
6134,2018-08-13,14,33.6,55,1.1,1375,23.3,0.94,0.0,0.0,Summer,No Holiday,Yes,651,705.8937,728.94824,784.0,1368.6680857882911,-54.8936767578125,-77.9482421875,-133.0,-717.6680857882911,1096.5779,1740.6814,-445.577880859375,-1089.681396484375,626.3081,572.9623,24.69189453125,78.0377197265625
2341,2018-03-08,13,6.7,65,3.2,1651,0.5,1.76,0.0,0.0,Spring,No Holiday,Yes,405,524.36847,451.47473,572.0,546.9693763801,-119.36846923828125,-46.4747314453125,-167.0,-141.96937638010002,579.4769,768.65533,-174.4769287109375,-363.65533447265625,1086.4949,391.8268,-681.494873046875,13.173187255859375
2952,2018-04-03,0,16.8,69,0.8,1395,11.0,0.0,0.0,0.0,Spring,No Holiday,Yes,532,714.0459,819.6127,1037.0,498.19256107324287,-182.0458984375,-287.6126708984375,-505.0,33.80743892675713,736.32465,750.01764,-204.32464599609375,-218.01763916015625,962.8954,373.31696,-430.8953857421875,158.68304443359375
7704,2018-10-18,0,9.2,64,0.7,2000,2.7,0.0,0.0,0.0,Autumn,No Holiday,Yes,694,630.6258,735.9842,835.0,489.1056781844469,63.37420654296875,-41.98419189453125,-141.0,204.8943218155531,765.3303,596.8984,-71.330322265625,97.10162353515625,903.9086,302.3768,-209.90863037109375,391.6231994628906
3284,2018-04-16,20,12.1,35,2.4,1954,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,1498,1123.6251,1178.41,1298.0,1224.9362377002758,374.3748779296875,319.5899658203125,200.0,273.0637622997242,878.44904,1094.5165,619.5509643554688,403.4835205078125,2026.0526,587.2151,-528.0526123046875,910.784912109375
7800,2018-10-22,0,11.4,56,0.2,1778,2.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,623,657.78436,831.67975,891.0,599.9387531629396,-34.78436279296875,-208.67974853515625,-268.0,23.061246837060366,963.08905,270.73373,-340.08905029296875,352.2662658691406,1145.4437,289.8211,-522.4437255859375,333.17889404296875
3803,2018-05-08,11,21.0,45,1.6,2000,8.6,2.89,0.0,0.0,Spring,No Holiday,Yes,956,1024.5642,1040.2839,1012.0,900.3618019360937,-68.564208984375,-84.283935546875,-56.0,55.638198063906316,1261.9093,1822.3035,-305.9093017578125,-866.303466796875,786.84564,453.74716,169.15435791015625,502.2528381347656
851,2018-01-05,11,-0.7,45,1.5,1429,-11.1,0.76,0.0,0.0,Winter,No Holiday,Yes,308,306.23755,296.74707,351.0,271.36227218886376,1.762451171875,11.2529296875,-43.0,36.637727811136244,319.84442,529.92267,-11.84442138671875,-221.92266845703125,998.4426,297.24158,-690.442626953125,10.7584228515625
5526,2018-07-19,6,23.3,83,0.2,875,20.2,0.02,0.0,0.0,Summer,No Holiday,Yes,672,589.9775,652.583,716.0,702.2284821262905,82.02252197265625,19.4169921875,-44.0,-30.228482126290487,494.35413,965.95374,177.6458740234375,-293.9537353515625,560.0582,236.71774,111.9417724609375,435.2822570800781
1884,2018-02-17,12,-1.3,17,1.5,1998,-23.2,2.28,0.0,0.0,Winter,Holiday,Yes,183,254.40681,158.56058,127.0,204.04833271572937,-71.40681457519531,24.439422607421875,56.0,-21.048332715729373,212.13148,305.81836,-29.131484985351562,-122.818359375,1100.5686,134.84262,-917.568603515625,48.157379150390625
7343,2018-10-02,23,14.8,68,0.1,1994,8.9,0.0,0.0,0.0,Autumn,No Holiday,No,0,102.74912,63.57235,0.0,288.8283369952921,-102.7491226196289,-63.572349548339844,0.0,-288.8283369952921,180.03342,-72.025764,-180.03341674804688,72.02576446533203,1448.2068,574.1579,-1448.206787109375,-574.1578979492188
8242,2018-11-09,10,11.3,68,4.7,1984,5.5,0.44,0.0,0.0,Autumn,No Holiday,No,0,25.497276,-217.7171,0.0,-111.93637161882668,-25.497276306152344,217.71710205078125,0.0,111.93637161882668,104.24678,389.84903,-104.24678039550781,-389.8490295410156,853.52545,479.16833,-853.5254516601562,-479.1683349609375
1925,2018-02-19,5,-1.8,44,0.5,1862,-12.4,0.0,0.0,0.0,Winter,No Holiday,Yes,59,135.1513,57.645523,50.0,126.86664799257238,-76.15130615234375,1.3544769287109375,9.0,-67.86664799257238,271.1504,158.44057,-212.150390625,-99.44056701660156,274.76416,71.42912,-215.76416015625,-12.429122924804688
8018,2018-10-31,2,6.4,65,0.0,2000,0.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,287,368.06436,346.54532,313.0,450.5938752476784,-81.06436157226562,-59.545318603515625,-26.0,-163.5938752476784,965.5572,263.0077,-678.5571899414062,23.9923095703125,489.65082,312.6594,-202.65081787109375,-25.659393310546875
1504,2018-02-01,16,1.1,26,2.1,1957,-16.3,0.82,0.0,0.0,Winter,No Holiday,Yes,268,310.4219,330.68106,362.0,588.3778572893519,-42.421905517578125,-62.681060791015625,-94.0,-320.37785728935194,359.81094,408.6128,-91.81094360351562,-140.61279296875,1341.6412,309.58932,-1073.6412353515625,-41.589324951171875
3273,2018-04-16,9,10.1,42,0.8,1911,-2.2,1.57,0.0,0.0,Spring,No Holiday,Yes,922,697.9266,689.12946,620.0,676.6929987775472,224.07342529296875,232.87054443359375,302.0,245.30700122245275,631.0863,931.5892,290.9136962890625,-9.58917236328125,929.4834,576.84436,-7.4833984375,345.1556396484375
8210,2018-11-08,2,11.8,84,1.6,1874,9.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,122,380.98056,260.56564,370.0,452.0886134564812,-258.9805603027344,-138.56564331054688,-248.0,-330.0886134564812,345.35034,439.1803,-223.350341796875,-317.1802978515625,492.43622,380.8077,-370.43621826171875,-258.8077087402344
4294,2018-05-28,22,21.1,54,0.6,2000,11.4,0.0,0.0,0.0,Spring,No Holiday,Yes,1881,1650.935,1742.8663,1634.0,1341.774532222741,230.06494140625,138.1336669921875,247.0,539.2254677772589,578.1209,1476.0732,1302.8790893554688,404.9267578125,1912.4308,569.6318,-31.4307861328125,1311.3682250976562
1555,2018-02-03,19,-7.6,32,4.8,2000,-21.4,0.0,0.0,0.0,Winter,No Holiday,Yes,135,262.54398,168.29138,124.0,535.4260500372011,-127.54397583007812,-33.2913818359375,11.0,-400.4260500372011,246.92912,178.05676,-111.92912292480469,-43.0567626953125,1825.0245,150.0263,-1690.0245361328125,-15.02630615234375
1017,2018-01-12,9,-14.9,40,1.2,1999,-25.5,0.16,0.0,0.0,Winter,No Holiday,Yes,196,255.84875,258.54538,126.0,-59.859057167572644,-59.8487548828125,-62.545379638671875,70.0,255.85905716757264,390.74274,470.61273,-194.74273681640625,-274.61273193359375,585.73816,260.69638,-389.7381591796875,-64.69638061523438
1868,2018-02-16,20,0.2,61,1.9,1956,-6.4,0.0,0.0,0.0,Winter,Holiday,Yes,150,254.55106,135.90279,163.0,354.17514016926253,-104.55105590820312,14.097213745117188,-13.0,-204.17514016926253,100.09842,203.8362,49.901580810546875,-53.83619689941406,1796.7876,168.82445,-1646.78759765625,-18.824447631835938
1135,2018-01-17,7,2.5,71,0.9,289,-2.2,0.0,0.0,0.0,Winter,No Holiday,Yes,272,314.27594,258.41367,498.0,62.19570783811838,-42.27593994140625,13.586334228515625,-226.0,209.80429216188162,213.57288,61.623756,58.4271240234375,210.3762435913086,704.75885,263.49402,-432.75885009765625,8.5059814453125
6749,2018-09-08,5,16.7,70,0.8,2000,11.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,227,298.01932,249.20993,301.0,771.4448016438001,-71.01931762695312,-22.209930419921875,-74.0,-544.4448016438001,503.5902,881.41455,-276.5902099609375,-654.41455078125,208.03378,245.10925,18.966217041015625,-18.1092529296875
5396,2018-07-13,20,28.2,76,2.2,1888,23.5,0.08,0.0,0.0,Summer,No Holiday,Yes,2069,1908.2661,2163.4954,1337.0,1319.319613932601,160.73388671875,-94.495361328125,732.0,749.680386067399,1894.6229,1670.5472,174.3770751953125,398.4527587890625,2031.0862,607.2351,37.913818359375,1461.764892578125
4303,2018-05-29,7,19.9,63,1.1,934,12.6,0.24,0.0,0.0,Spring,No Holiday,Yes,1427,968.832,912.39233,341.0,805.8052634385733,458.16802978515625,514.607666015625,1086.0,621.1947365614267,1310.2831,2178.9392,116.7169189453125,-751.939208984375,1026.1592,423.78696,400.8408203125,1003.2130432128906
2903,2018-03-31,23,12.4,63,1.3,1201,5.5,0.0,0.0,0.0,Spring,No Holiday,Yes,655,831.068,762.1023,905.0,1081.744197047953,-176.0679931640625,-107.102294921875,-250.0,-426.7441970479531,361.6062,562.62634,293.393798828125,92.3736572265625,1551.9838,487.84863,-896.9837646484375,167.1513671875
160,2017-12-07,16,3.2,38,2.9,1817,-9.7,0.51,0.0,0.0,Winter,No Holiday,Yes,471,351.80328,361.58957,333.0,606.1878907419069,119.19671630859375,109.41043090820312,138.0,-135.18789074190693,425.94858,827.0923,45.051422119140625,-356.09228515625,1352.9938,391.626,-881.9937744140625,79.37399291992188
4851,2018-06-21,3,20.0,83,1.7,607,17.0,0.0,0.0,0.0,Summer,No Holiday,Yes,394,388.69986,503.11588,264.0,559.894121083003,5.300140380859375,-109.11587524414062,130.0,-165.89412108300303,448.74362,893.7498,-54.743621826171875,-499.74981689453125,471.71027,264.90985,-77.71026611328125,129.09014892578125
5857,2018-08-02,1,31.5,69,1.5,1512,25.1,0.0,0.0,0.0,Summer,No Holiday,Yes,647,734.94196,533.5902,542.0,925.3262299070878,-87.94195556640625,113.4097900390625,105.0,-278.32622990708785,649.24634,842.868,-2.246337890625,-195.86798095703125,588.8252,359.92706,58.1748046875,287.07293701171875
2311,2018-03-07,7,2.2,65,1.9,2000,-3.7,0.0,0.0,0.0,Spring,No Holiday,Yes,598,469.65393,446.57233,533.0,377.1391479754259,128.3460693359375,151.42767333984375,65.0,220.86085202457411,126.2332,283.60995,471.7667999267578,314.3900451660156,369.401,308.98715,228.5989990234375,289.0128479003906
1812,2018-02-14,12,6.9,67,3.9,986,1.1,0.42,0.0,0.0,Winter,No Holiday,Yes,312,412.13733,242.64697,349.0,377.23988332427774,-100.1373291015625,69.35302734375,-37.0,-65.23988332427774,366.39664,805.7301,-54.396636962890625,-493.7301025390625,903.417,319.32492,-591.4169921875,-7.324920654296875
4374,2018-06-01,6,17.5,76,1.2,1161,13.2,0.05,0.0,0.0,Summer,No Holiday,Yes,672,491.5992,539.0995,342.0,631.2937874038946,180.40078735351562,132.9005126953125,330.0,40.70621259610539,921.637,1137.0881,-249.63702392578125,-465.088134765625,608.31415,263.25656,63.68585205078125,408.7434387207031
1360,2018-01-26,16,-10.8,28,2.7,1778,-25.8,0.77,0.0,0.4,Winter,No Holiday,Yes,147,231.19276,179.47064,189.0,312.0397393026985,-84.19276428222656,-32.47064208984375,-42.0,-165.03973930269848,137.57693,277.04602,9.423065185546875,-130.0460205078125,1531.3363,102.96223,-1384.3363037109375,44.03777313232422
8024,2018-10-31,8,3.7,67,1.8,1987,-1.8,0.15,0.0,0.0,Autumn,No Holiday,Yes,1907,1527.1833,1886.927,1996.0,554.4351334156821,379.816650390625,20.072998046875,-89.0,1352.5648665843178,1397.6814,437.89066,509.318603515625,1469.1093444824219,568.67804,493.47565,1338.3219604492188,1413.5243530273438
